transaction_id,user_id,transaction_date,plan_type,revenue
3046,28305,2024-05-05,monthly,20
3047,28311,2024-09-02,monthly,20
3048,28316,2024-08-22,monthly,20
3049,28363,2024-02-09,monthly,20
3050,28374,2024-03-31,monthly,20
3051,28399,2024-05-02,monthly,20
3052,28418,2024-04-01,annual,200
3053,28431,2024-03-22,monthly,20
3054,28433,2024-04-17,monthly,20
3055,28439,2024-02-05,annual,200
3056,28453,2024-02-22,annual,200
3057,28458,2024-08-04,annual,200
3058,28470,2024-03-08,annual,200
3059,28473,2024-05-08,annual,200
3060,28479,2024-08-30,monthly,20
3061,28495,2024-06-20,monthly,20
3062,28505,2024-05-15,annual,200
3063,28508,2024-02-03,annual,200
3064,28526,2024-04-14,monthly,20
3065,28548,2024-03-13,annual,200
3066,28577,2024-02-19,monthly,20
3067,28580,2024-05-06,monthly,20
3068,28588,2024-09-01,annual,200
3069,28596,2024-03-11,monthly,20
3070,28598,2024-07-11,monthly,20
3071,28665,2024-06-08,annual,200
3072,28672,2024-07-06,annual,200
3073,28694,2024-07-10,annual,200
3074,28696,2024-02-04,monthly,20
3075,28709,2024-03-17,monthly,20
3076,28743,2024-05-15,monthly,20
3077,28744,2024-04-29,monthly,20
3078,28749,2024-04-03,monthly,20
3079,28751,2024-03-29,monthly,20
3080,28763,2024-05-26,monthly,20
3081,28767,2024-06-05,monthly,20
3082,28784,2024-08-10,monthly,20
3083,28790,2024-06-29,monthly,20
3084,28800,2024-04-22,monthly,20
3085,28802,2024-07-22,monthly,20
3086,28806,2024-03-10,monthly,20
3087,28807,2024-07-02,monthly,20
3088,28817,2024-03-21,monthly,20
3089,28824,2024-03-02,monthly,20
3090,28827,2024-06-13,monthly,20
3091,28828,2024-02-16,monthly,20
3092,28830,2024-05-17,annual,200
3093,28853,2024-07-20,annual,200
3094,28861,2024-03-31,monthly,20
3095,28862,2024-09-05,monthly,20
3096,28865,2024-08-21,monthly,20
3097,28877,2024-05-03,monthly,20
3098,28884,2024-06-20,monthly,20
3099,28898,2024-06-03,monthly,20
3100,28920,2024-07-26,annual,200
3101,28930,2024-06-11,annual,200
3102,28939,2024-08-08,monthly,20
3103,28952,2024-06-13,monthly,20
3104,28957,2024-03-24,annual,200
3105,28960,2024-03-22,annual,200
3106,28981,2024-09-10,monthly,20
3107,29013,2024-02-14,monthly,20
3108,29016,2024-04-16,monthly,20
3109,29024,2024-07-02,monthly,20
3110,29031,2024-06-30,monthly,20
3111,29035,2024-02-23,monthly,20
3112,29037,2024-04-17,annual,200
3113,29040,2024-05-09,monthly,20
3114,29047,2024-03-09,monthly,20
3115,29053,2024-03-08,monthly,20
3116,29063,2024-07-22,monthly,20
3117,29075,2024-03-22,annual,200
3118,29077,2024-04-20,monthly,20
3119,29100,2024-05-25,monthly,20
3120,29105,2024-03-26,monthly,20
3121,29118,2024-06-21,monthly,20
3122,29138,2024-02-24,monthly,20
3123,29164,2024-05-02,monthly,20
3124,29179,2024-01-25,monthly,20
3125,29183,2024-08-09,annual,200
3126,29193,2024-07-25,monthly,20
3127,29198,2024-08-21,monthly,20
3128,29202,2024-07-09,annual,200
3129,29208,2024-05-25,monthly,20
3130,29217,2024-01-24,monthly,20
3131,29220,2024-08-08,monthly,20
3132,29222,2024-08-05,monthly,20
3133,29232,2024-01-29,monthly,20
3134,29243,2024-08-08,monthly,20
3135,29267,2024-06-05,monthly,20
3136,29268,2024-09-09,monthly,20
3137,29296,2024-07-08,annual,200
3138,29310,2024-06-26,monthly,20
3139,29313,2024-08-01,monthly,20
3140,29325,2024-06-26,monthly,20
3141,29328,2024-01-19,monthly,20
3142,29332,2024-06-08,monthly,20
3143,29333,2024-04-18,monthly,20
3144,29350,2024-08-08,monthly,20
3145,29351,2024-02-28,monthly,20
3146,29388,2024-04-26,annual,200
3147,29425,2024-05-27,annual,200
3148,29428,2024-03-25,monthly,20
3149,29446,2024-07-14,monthly,20
3150,29464,2024-01-31,monthly,20
3151,29472,2024-06-25,monthly,20
3152,29474,2024-08-22,monthly,20
3153,29495,2024-02-17,annual,200
3154,29504,2024-01-24,monthly,20
3155,29519,2024-04-29,monthly,20
3156,29545,2024-04-12,monthly,20
3157,29547,2024-06-27,monthly,20
3158,29552,2024-08-14,annual,200
3159,29554,2024-04-26,monthly,20
3160,29566,2024-04-02,monthly,20
3161,29580,2024-08-24,annual,200
3162,29620,2024-04-13,annual,200
3163,29650,2024-07-17,annual,200
3164,29653,2024-04-22,monthly,20
3165,29667,2024-03-25,annual,200
3166,29668,2024-05-02,annual,200
3167,29673,2024-08-25,monthly,20
3168,29679,2024-07-13,annual,200
3169,29684,2024-04-08,monthly,20
3170,29718,2024-06-22,monthly,20
3171,29720,2024-02-27,annual,200
3172,29723,2024-08-25,annual,200
3173,29728,2024-08-20,annual,200
3174,29729,2024-06-23,monthly,20
3175,29754,2024-08-26,annual,200
3176,29756,2024-07-23,monthly,20
3177,29775,2024-08-05,monthly,20
3178,29786,2024-02-26,monthly,20
3179,29794,2024-07-04,annual,200
3180,29797,2024-08-24,annual,200
3181,29801,2024-05-06,monthly,20
3182,29807,2024-04-11,annual,200
3183,29814,2024-05-25,monthly,20
3184,29851,2024-05-06,monthly,20
3185,29854,2024-07-07,monthly,20
3186,29882,2024-08-19,monthly,20
3187,29884,2024-06-06,annual,200
3188,29886,2024-01-08,monthly,20
3189,29887,2024-07-09,monthly,20
3190,29926,2024-03-27,annual,200
3191,29938,2024-01-23,monthly,20
3192,29955,2024-04-03,annual,200
3193,29957,2024-05-25,monthly,20
3194,29959,2024-06-11,monthly,20
3195,29960,2024-06-22,monthly,20
3196,29970,2024-08-13,monthly,20
3197,29989,2024-09-07,monthly,20
3198,30005,2024-06-21,monthly,20
3199,30015,2024-06-30,monthly,20
3200,30016,2024-07-27,monthly,20
3201,30041,2024-01-17,monthly,20
3202,30057,2024-02-01,monthly,20
3203,30069,2024-02-18,annual,200
3204,30076,2024-04-25,monthly,20
3205,30078,2024-03-17,monthly,20
3206,30081,2024-01-26,annual,200
3207,30103,2024-06-12,annual,200
3208,30107,2024-09-03,monthly,20
3209,30143,2024-07-21,monthly,20
3210,30153,2024-05-05,monthly,20
3211,30155,2024-01-26,monthly,20
3212,30158,2024-03-10,annual,200
3213,30171,2024-05-22,annual,200
3214,30174,2024-07-18,monthly,20
3215,30181,2024-07-27,annual,200
3216,30182,2024-06-02,annual,200
3217,30205,2024-02-11,monthly,20
3218,30211,2024-02-13,annual,200
3219,30218,2024-05-13,annual,200
3220,30219,2024-03-01,annual,200
3221,30227,2024-06-19,monthly,20
3222,30242,2024-06-30,monthly,20
3223,30284,2024-01-23,monthly,20
3224,30285,2024-09-05,monthly,20
3225,30293,2024-07-01,annual,200
3226,30299,2024-04-22,annual,200
3227,30312,2024-06-11,annual,200
3228,30345,2024-05-26,monthly,20
3229,30347,2024-04-12,monthly,20
3230,30353,2024-04-08,annual,200
3231,30355,2024-06-04,annual,200
3232,30364,2024-02-28,monthly,20
3233,30365,2024-08-22,monthly,20
3234,30377,2024-01-10,monthly,20
3235,30382,2024-07-23,annual,200
3236,30391,2024-05-02,annual,200
3237,30396,2024-01-08,annual,200
3238,30397,2024-08-31,annual,200
3239,30417,2024-01-13,monthly,20
3240,30426,2024-03-16,monthly,20
3241,30437,2024-09-08,monthly,20
3242,30454,2024-03-01,monthly,20
3243,30461,2024-05-07,monthly,20
3244,30474,2024-02-14,monthly,20
3245,30476,2024-01-04,monthly,20
3246,30499,2024-04-25,monthly,20
3247,30504,2024-08-12,monthly,20
3248,30505,2024-06-01,monthly,20
3249,30515,2024-08-07,monthly,20
3250,30522,2024-07-22,monthly,20
3251,30526,2024-02-25,monthly,20
3252,30528,2024-02-16,annual,200
3253,30529,2024-03-31,monthly,20
3254,30531,2024-07-07,annual,200
3255,30534,2024-04-13,monthly,20
3256,30536,2024-06-21,monthly,20
3257,30586,2024-03-21,monthly,20
3258,30589,2024-02-04,annual,200
3259,30592,2024-07-02,monthly,20
3260,30626,2024-03-02,monthly,20
3261,30635,2024-03-11,annual,200
3262,30639,2024-03-30,monthly,20
3263,30671,2024-06-23,monthly,20
3264,30672,2024-07-21,annual,200
3265,30690,2024-07-30,monthly,20
3266,30697,2024-05-18,annual,200
3267,30703,2024-02-10,annual,200
3268,30704,2024-08-20,monthly,20
3269,30706,2024-06-29,monthly,20
3270,30728,2024-06-30,annual,200
3271,30736,2024-03-10,monthly,20
3272,30772,2024-03-19,annual,200
3273,30789,2024-07-08,monthly,20
3274,30801,2024-04-21,monthly,20
3275,30802,2024-06-02,monthly,20
3276,30811,2024-02-18,monthly,20
3277,30826,2024-02-28,annual,200
3278,30832,2024-02-19,monthly,20
3279,30839,2024-02-14,monthly,20
3280,30840,2024-04-28,annual,200
3281,30849,2024-03-17,monthly,20
3282,30863,2024-04-26,monthly,20
3283,30866,2024-06-23,monthly,20
3284,30870,2024-08-03,monthly,20
3285,30906,2024-03-03,annual,200
3286,30911,2024-01-24,monthly,20
3287,30918,2024-04-15,annual,200
3288,30925,2024-02-22,annual,200
3289,30927,2024-01-22,monthly,20
3290,30930,2024-04-19,monthly,20
3291,30933,2024-05-28,annual,200
3292,30935,2024-03-17,annual,200
3293,30961,2024-04-29,annual,200
3294,30965,2024-03-16,annual,200
3295,30966,2024-06-30,annual,200
3296,30975,2024-07-21,monthly,20
3297,30976,2024-03-23,monthly,20
3298,30982,2024-05-30,annual,200
3299,30984,2024-08-28,monthly,20
3300,30986,2024-04-19,annual,200
3301,31018,2024-08-02,monthly,20
3302,31028,2024-07-23,annual,200
3303,31030,2024-03-05,annual,200
3304,31036,2024-01-29,monthly,20
3305,31039,2024-05-09,monthly,20
3306,31043,2024-08-29,annual,200
3307,31048,2024-03-26,monthly,20
3308,31054,2024-01-29,annual,200
3309,31063,2024-05-22,annual,200
3310,31067,2024-04-12,monthly,20
3311,31075,2024-04-05,monthly,20
3312,31083,2024-05-22,monthly,20
3313,31102,2024-01-19,annual,200
3314,31107,2024-02-03,monthly,20
3315,31121,2024-06-08,monthly,20
3316,31124,2024-04-25,monthly,20
3317,31131,2024-09-13,annual,200
3318,31132,2024-04-04,monthly,20
3319,31135,2024-02-21,monthly,20
3320,31141,2024-07-16,annual,200
3321,31159,2024-02-01,monthly,20
3322,31163,2024-04-15,monthly,20
3323,31174,2024-08-20,monthly,20
3324,31175,2024-06-18,annual,200
3325,31183,2024-02-13,monthly,20
3326,31192,2024-08-13,annual,200
3327,31195,2024-03-01,annual,200
3328,31197,2024-04-23,monthly,20
3329,31199,2024-05-06,annual,200
3330,31201,2024-03-26,monthly,20
3331,31203,2024-08-21,annual,200
3332,31216,2024-02-22,annual,200
3333,31219,2024-02-24,monthly,20
3334,31248,2024-03-07,monthly,20
3335,31249,2024-05-13,monthly,20
3336,31252,2024-08-27,monthly,20
3337,31259,2024-07-05,annual,200
3338,31284,2024-09-02,monthly,20
3339,31297,2024-05-28,monthly,20
3340,31312,2024-05-03,monthly,20
3341,31317,2024-06-25,annual,200
3342,31323,2024-07-24,annual,200
3343,31325,2024-03-12,monthly,20
3344,31329,2024-02-04,monthly,20
3345,31338,2024-06-05,monthly,20
3346,31365,2024-04-19,monthly,20
3347,31366,2024-05-14,monthly,20
3348,31374,2024-08-10,annual,200
3349,31385,2024-09-05,annual,200
3350,31387,2024-06-24,monthly,20
3351,31400,2024-04-04,annual,200
3352,31409,2024-01-13,annual,200
3353,31419,2024-02-02,monthly,20
3354,31437,2024-04-17,monthly,20
3355,31443,2024-07-22,monthly,20
3356,31449,2024-05-21,monthly,20
3357,31459,2024-06-29,monthly,20
3358,31469,2024-05-07,monthly,20
3359,31470,2024-06-22,annual,200
3360,31471,2024-06-16,monthly,20
3361,31473,2024-07-21,annual,200
3362,31480,2024-02-29,annual,200
3363,31487,2024-04-27,annual,200
3364,31522,2024-05-27,monthly,20
3365,31529,2024-04-27,monthly,20
3366,31544,2024-06-12,annual,200
3367,31550,2024-03-18,annual,200
3368,31553,2024-04-27,monthly,20
3369,31567,2024-07-10,monthly,20
3370,31570,2024-03-14,monthly,20
3371,31573,2024-08-27,monthly,20
3372,31620,2024-06-03,annual,200
3373,31644,2024-08-08,monthly,20
3374,31651,2024-04-17,monthly,20
3375,31674,2024-03-05,monthly,20
3376,31701,2024-08-24,monthly,20
3377,31738,2024-06-19,annual,200
3378,31772,2024-06-05,monthly,20
3379,31792,2024-05-29,annual,200
3380,31809,2024-08-02,monthly,20
3381,31811,2024-02-16,monthly,20
3382,31851,2024-01-31,monthly,20
3383,31863,2024-08-26,monthly,20
3384,31879,2024-07-20,monthly,20
3385,31881,2024-01-25,monthly,20
3386,31882,2024-03-07,monthly,20
3387,31951,2024-03-22,monthly,20
3388,31955,2024-01-21,monthly,20
3389,31958,2024-08-19,monthly,20
3390,31963,2024-09-07,monthly,20
3391,31968,2024-04-07,monthly,20
3392,31975,2024-02-23,monthly,20
3393,31991,2024-02-08,monthly,20
3394,31993,2024-05-22,annual,200
3395,31997,2024-04-23,monthly,20
3396,32009,2024-01-03,annual,200
3397,32012,2024-06-18,annual,200
3398,32021,2024-04-19,monthly,20
3399,32028,2024-06-08,annual,200
3400,32048,2024-07-14,monthly,20
3401,32060,2024-05-09,monthly,20
3402,32078,2024-07-09,monthly,20
3403,32079,2024-04-01,monthly,20
3404,32089,2024-05-13,annual,200
3405,32110,2024-05-31,monthly,20
3406,32114,2024-04-13,monthly,20
3407,32121,2024-08-25,annual,200
3408,32131,2024-02-26,monthly,20
3409,32146,2024-03-17,monthly,20
3410,32148,2024-02-21,monthly,20
3411,32161,2024-02-14,monthly,20
3412,32176,2024-06-14,annual,200
3413,32181,2024-01-29,monthly,20
3414,32187,2024-03-28,monthly,20
3415,32205,2024-05-29,annual,200
3416,32217,2024-07-21,monthly,20
3417,32219,2024-08-23,annual,200
3418,32230,2024-05-23,monthly,20
3419,32239,2024-06-20,annual,200
3420,32241,2024-04-18,monthly,20
3421,32246,2024-01-07,annual,200
3422,32264,2024-03-12,annual,200
3423,32266,2024-05-19,monthly,20
3424,32276,2024-06-08,monthly,20
3425,32278,2024-02-17,monthly,20
3426,32282,2024-03-13,monthly,20
3427,32288,2024-07-08,monthly,20
3428,32290,2024-08-19,monthly,20
3429,32304,2024-05-17,monthly,20
3430,32319,2024-01-04,monthly,20
3431,32345,2024-03-24,monthly,20
3432,32346,2024-07-31,monthly,20
3433,32350,2024-02-21,monthly,20
3434,32367,2024-05-24,annual,200
3435,32372,2024-07-22,monthly,20
3436,32383,2024-08-11,monthly,20
3437,32393,2024-05-12,monthly,20
3438,32397,2024-04-13,monthly,20
3439,32402,2024-05-29,monthly,20
3440,32404,2024-04-18,monthly,20
3441,32406,2024-03-25,monthly,20
3442,32409,2024-03-05,annual,200
3443,32416,2024-05-08,annual,200
3444,32420,2024-04-28,monthly,20
3445,32421,2024-01-11,monthly,20
3446,32430,2024-02-12,monthly,20
3447,32435,2024-03-02,annual,200
3448,32443,2024-04-10,monthly,20
3449,32447,2024-05-02,monthly,20
3450,32448,2024-02-04,monthly,20
3451,32449,2024-04-06,annual,200
3452,32453,2024-04-24,monthly,20
3453,32455,2024-03-13,annual,200
3454,32464,2024-07-26,monthly,20
3455,32465,2024-07-08,monthly,20
3456,32480,2024-01-20,monthly,20
3457,32486,2024-04-07,monthly,20
3458,32499,2024-02-27,annual,200
3459,32523,2024-01-16,monthly,20
3460,32527,2024-05-24,monthly,20
3461,32529,2024-02-27,monthly,20
3462,32531,2024-04-26,monthly,20
3463,32536,2024-05-03,monthly,20
3464,32538,2024-06-08,annual,200
3465,32542,2024-04-23,monthly,20
3466,32546,2024-07-21,monthly,20
3467,32569,2024-05-02,annual,200
3468,32574,2024-09-02,annual,200
3469,32576,2024-02-18,monthly,20
3470,32586,2024-02-19,monthly,20
3471,32592,2024-07-29,annual,200
3472,32596,2024-06-08,annual,200
3473,32611,2024-07-18,annual,200
3474,32612,2024-08-06,monthly,20
3475,32628,2024-01-27,annual,200
3476,32653,2024-04-11,annual,200
3477,32654,2024-07-22,annual,200
3478,32655,2024-03-14,monthly,20
3479,32664,2024-04-16,annual,200
3480,32686,2024-05-03,annual,200
3481,32711,2024-05-23,monthly,20
3482,32722,2024-05-13,monthly,20
3483,32727,2024-02-24,annual,200
3484,32728,2024-05-25,monthly,20
3485,32734,2024-08-11,monthly,20
3486,32735,2024-06-11,annual,200
3487,32737,2024-05-20,monthly,20
3488,32740,2024-02-17,monthly,20
3489,32750,2024-02-20,monthly,20
3490,32764,2024-03-01,monthly,20
3491,32765,2024-07-17,annual,200
3492,32786,2024-09-05,monthly,20
3493,32804,2024-06-30,annual,200
3494,32808,2024-07-18,monthly,20
3495,32809,2024-02-22,annual,200
3496,32810,2024-03-28,monthly,20
3497,32815,2024-07-29,annual,200
3498,32820,2024-02-20,monthly,20
3499,32824,2024-04-01,monthly,20
3500,32833,2024-01-27,monthly,20
3501,32835,2024-02-03,monthly,20
3502,32852,2024-02-07,monthly,20
3503,32876,2024-02-16,annual,200
3504,32878,2024-02-02,annual,200
3505,32880,2024-05-21,annual,200
3506,32881,2024-01-25,monthly,20
3507,32884,2024-07-01,monthly,20
3508,32885,2024-01-18,monthly,20
3509,32893,2024-04-25,monthly,20
3510,32894,2024-02-28,monthly,20
3511,32904,2024-08-05,annual,200
3512,32923,2024-08-08,annual,200
3513,32954,2024-05-16,annual,200
3514,32963,2024-06-09,annual,200
3515,32966,2024-02-26,monthly,20
3516,32989,2024-04-06,annual,200
3517,32997,2024-08-06,monthly,20
3518,33003,2024-06-05,monthly,20
3519,33004,2024-06-19,monthly,20
3520,33015,2024-07-16,monthly,20
3521,33016,2024-05-22,monthly,20
3522,33025,2024-08-16,annual,200
3523,33032,2024-08-18,monthly,20
3524,33038,2024-08-16,monthly,20
3525,33055,2024-04-02,monthly,20
3526,33059,2024-08-08,monthly,20
3527,33076,2024-04-17,monthly,20
3528,33080,2024-01-23,annual,200
3529,33086,2024-08-04,monthly,20
3530,33095,2024-04-22,monthly,20
3531,33098,2024-03-15,annual,200
3532,33099,2024-03-31,monthly,20
3533,33119,2024-08-01,monthly,20
3534,33120,2024-02-21,monthly,20
3535,33160,2024-04-09,annual,200
3536,33171,2024-08-23,monthly,20
3537,33233,2024-06-24,monthly,20
3538,33236,2024-07-16,monthly,20
3539,33238,2024-01-12,monthly,20
3540,33255,2024-07-20,monthly,20
3541,33277,2024-02-29,monthly,20
3542,33286,2024-05-05,annual,200
3543,33294,2024-06-15,monthly,20
3544,33296,2024-08-13,monthly,20
3545,33311,2024-04-21,annual,200
3546,33316,2024-09-04,monthly,20
3547,33317,2024-08-29,monthly,20
3548,33318,2024-04-05,monthly,20
3549,33322,2024-03-15,monthly,20
3550,33337,2024-07-06,monthly,20
3551,33343,2024-02-23,annual,200
3552,33346,2024-04-06,monthly,20
3553,33354,2024-01-15,monthly,20
3554,33368,2024-02-16,monthly,20
3555,33388,2024-05-20,monthly,20
3556,33393,2024-03-05,monthly,20
3557,33408,2024-06-13,annual,200
3558,33411,2024-04-20,monthly,20
3559,33416,2024-09-04,monthly,20
3560,33423,2024-07-09,monthly,20
3561,33442,2024-01-15,monthly,20
3562,33452,2024-06-16,annual,200
3563,33460,2024-06-28,monthly,20
3564,33473,2024-05-13,monthly,20
3565,33474,2024-02-14,annual,200
3566,33491,2024-03-23,monthly,20
3567,33509,2024-01-17,monthly,20
3568,33510,2024-08-08,monthly,20
3569,33528,2024-08-28,monthly,20
3570,33536,2024-02-23,monthly,20
3571,33549,2024-03-19,monthly,20
3572,33557,2024-05-27,monthly,20
3573,33564,2024-06-12,monthly,20
3574,33566,2024-07-24,monthly,20
3575,33577,2024-04-11,monthly,20
3576,33581,2024-04-01,monthly,20
3577,33584,2024-06-12,monthly,20
3578,33591,2024-08-20,monthly,20
3579,33597,2024-04-22,annual,200
3580,33598,2024-05-07,annual,200
3581,33608,2024-03-20,monthly,20
3582,33609,2024-02-24,monthly,20
3583,33614,2024-06-11,annual,200
3584,33615,2024-06-15,monthly,20
3585,33623,2024-07-22,monthly,20
3586,33628,2024-09-08,monthly,20
3587,33633,2024-06-01,monthly,20
3588,33634,2024-03-18,monthly,20
3589,33636,2024-01-24,monthly,20
3590,33644,2024-03-15,monthly,20
3591,33657,2024-03-31,annual,200
3592,33658,2024-07-13,monthly,20
3593,33659,2024-03-06,monthly,20
3594,33683,2024-06-04,annual,200
3595,33694,2024-08-10,monthly,20
3596,33695,2024-05-30,monthly,20
3597,33721,2024-05-04,monthly,20
3598,33755,2024-02-25,monthly,20
3599,33756,2024-01-29,monthly,20
3600,33772,2024-05-29,monthly,20
3601,33774,2024-04-21,monthly,20
3602,33789,2024-07-24,annual,200
3603,33790,2024-05-02,monthly,20
3604,33811,2024-02-01,monthly,20
3605,33817,2024-04-13,monthly,20
3606,33823,2024-09-03,monthly,20
3607,33824,2024-05-15,monthly,20
3608,33830,2024-01-31,annual,200
3609,33834,2024-06-06,monthly,20
3610,33855,2024-07-06,annual,200
3611,33858,2024-06-12,monthly,20
3612,33860,2024-05-25,monthly,20
3613,33895,2024-05-08,monthly,20
3614,33901,2024-04-03,monthly,20
3615,33902,2024-01-27,monthly,20
3616,33913,2024-06-05,annual,200
3617,33923,2024-01-23,monthly,20
3618,33928,2024-03-21,monthly,20
3619,33934,2024-02-16,annual,200
3620,33944,2024-04-23,monthly,20
3621,33946,2024-08-31,monthly,20
3622,33949,2024-05-05,monthly,20
3623,33954,2024-04-17,annual,200
3624,33970,2024-05-03,annual,200
3625,33980,2024-07-20,monthly,20
3626,33986,2024-07-30,monthly,20
3627,33987,2024-05-04,annual,200
3628,33989,2024-05-26,annual,200
3629,34004,2024-07-27,monthly,20
3630,34005,2024-02-28,monthly,20
3631,34009,2024-02-16,annual,200
3632,34018,2024-04-04,monthly,20
3633,34031,2024-01-19,monthly,20
3634,34034,2024-05-30,monthly,20
3635,34041,2024-09-08,monthly,20
3636,34072,2024-05-30,monthly,20
3637,34073,2024-03-18,monthly,20
3638,34078,2024-08-21,monthly,20
3639,34079,2024-05-29,annual,200
3640,34087,2024-06-09,monthly,20
3641,34091,2024-07-15,monthly,20
3642,34093,2024-02-01,annual,200
3643,34095,2024-07-04,monthly,20
3644,34097,2024-04-02,monthly,20
3645,34100,2024-07-05,monthly,20
3646,34109,2024-04-02,annual,200
3647,34117,2024-05-03,annual,200
3648,34128,2024-09-04,monthly,20
3649,34136,2024-08-18,annual,200
3650,34141,2024-08-16,annual,200
3651,34157,2024-04-08,monthly,20
3652,34172,2024-02-03,annual,200
3653,34177,2024-05-04,monthly,20
3654,34179,2024-06-23,monthly,20
3655,34188,2024-03-31,monthly,20
3656,34202,2024-03-12,monthly,20
3657,34203,2024-04-10,annual,200
3658,34211,2024-01-28,annual,200
3659,34217,2024-06-10,monthly,20
3660,34220,2024-05-14,monthly,20
3661,34226,2024-06-14,monthly,20
3662,34231,2024-08-25,monthly,20
3663,34241,2024-05-10,annual,200
3664,34244,2024-07-21,annual,200
3665,34247,2024-06-06,monthly,20
3666,34248,2024-07-01,monthly,20
3667,34249,2024-01-05,monthly,20
3668,34251,2024-02-21,monthly,20
3669,34268,2024-05-11,annual,200
3670,34282,2024-08-19,monthly,20
3671,34301,2024-01-28,monthly,20
3672,34305,2024-03-21,monthly,20
3673,34312,2024-03-27,annual,200
3674,34324,2024-03-24,monthly,20
3675,34326,2024-06-25,monthly,20
3676,34334,2024-08-31,monthly,20
3677,34336,2024-01-31,monthly,20
3678,34343,2024-02-07,annual,200
3679,34356,2024-01-22,monthly,20
3680,34368,2024-04-09,monthly,20
3681,34404,2024-05-14,monthly,20
3682,34408,2024-08-10,monthly,20
3683,34409,2024-04-28,monthly,20
3684,34425,2024-04-16,monthly,20
3685,34433,2024-04-25,monthly,20
3686,34440,2024-06-14,monthly,20
3687,34457,2024-03-05,monthly,20
3688,34478,2024-03-17,monthly,20
3689,34479,2024-04-09,annual,200
3690,34485,2024-05-14,monthly,20
3691,34494,2024-05-27,monthly,20
3692,34515,2024-03-11,annual,200
3693,34525,2024-08-03,monthly,20
3694,34536,2024-01-06,annual,200
3695,34537,2024-08-22,annual,200
3696,34538,2024-07-27,annual,200
3697,34555,2024-04-15,monthly,20
3698,34556,2024-03-07,monthly,20
3699,34579,2024-05-13,monthly,20
3700,34615,2024-02-28,annual,200
3701,34625,2024-08-20,annual,200
3702,34626,2024-04-11,annual,200
3703,34636,2024-07-24,monthly,20
3704,34642,2024-02-05,monthly,20
3705,34651,2024-04-14,annual,200
3706,34679,2024-08-28,monthly,20
3707,34687,2024-04-30,monthly,20
3708,34692,2024-06-08,monthly,20
3709,34704,2024-06-07,monthly,20
3710,34710,2024-05-13,monthly,20
3711,34715,2024-07-19,annual,200
3712,34727,2024-04-15,monthly,20
3713,34731,2024-06-01,annual,200
3714,34739,2024-04-05,monthly,20
3715,34754,2024-09-09,monthly,20
3716,34761,2024-04-04,monthly,20
3717,34770,2024-02-10,annual,200
3718,34793,2024-03-30,annual,200
3719,34798,2024-06-05,monthly,20
3720,34816,2024-05-19,monthly,20
3721,34832,2024-08-31,annual,200
3722,34859,2024-08-07,monthly,20
3723,34866,2024-03-07,annual,200
3724,34887,2024-07-16,monthly,20
3725,34891,2024-08-29,monthly,20
3726,34903,2024-08-31,monthly,20
3727,34910,2024-08-14,monthly,20
3728,34920,2024-07-20,monthly,20
3729,34930,2024-03-14,annual,200
3730,34940,2024-05-07,annual,200
3731,34943,2024-04-30,monthly,20
3732,34979,2024-06-30,annual,200
3733,34981,2024-06-09,monthly,20
3734,34990,2024-08-03,monthly,20
3735,34995,2024-09-07,monthly,20
3736,35011,2024-03-24,monthly,20
3737,35030,2024-03-11,monthly,20
3738,35045,2024-05-03,monthly,20
3739,35053,2024-05-18,monthly,20
3740,35058,2024-04-02,monthly,20
3741,35067,2024-02-04,monthly,20
3742,35069,2024-03-01,annual,200
3743,35093,2024-02-27,annual,200
3744,35109,2024-03-22,annual,200
3745,35112,2024-06-10,monthly,20
3746,35120,2024-03-16,annual,200
3747,35172,2024-05-21,annual,200
3748,35182,2024-03-27,monthly,20
3749,35185,2024-06-14,monthly,20
3750,35186,2024-07-24,monthly,20
3751,35191,2024-03-01,monthly,20
3752,35192,2024-02-13,annual,200
3753,35206,2024-02-05,monthly,20
3754,35209,2024-08-13,annual,200
3755,35231,2024-07-04,annual,200
3756,35252,2024-04-19,annual,200
3757,35263,2024-03-22,annual,200
3758,35264,2024-02-15,monthly,20
3759,35277,2024-04-03,monthly,20
3760,35324,2024-09-13,annual,200
3761,35342,2024-05-27,monthly,20
3762,35351,2024-05-23,monthly,20
3763,35356,2024-06-24,monthly,20
3764,35369,2024-02-16,monthly,20
3765,35375,2024-05-29,monthly,20
3766,35378,2024-04-12,monthly,20
3767,35381,2024-01-28,monthly,20
3768,35384,2024-06-21,monthly,20
3769,35385,2024-02-21,monthly,20
3770,35390,2024-06-23,monthly,20
3771,35399,2024-07-18,monthly,20
3772,35404,2024-07-24,annual,200
3773,35439,2024-07-01,monthly,20
3774,35452,2024-07-12,monthly,20
3775,35472,2024-04-08,monthly,20
3776,35483,2024-03-27,monthly,20
3777,35487,2024-08-13,monthly,20
3778,35494,2024-08-14,monthly,20
3779,35498,2024-06-26,annual,200
3780,35505,2024-04-01,monthly,20
3781,35518,2024-01-29,monthly,20
3782,35523,2024-01-26,monthly,20
3783,35546,2024-03-06,annual,200
3784,35547,2024-07-31,monthly,20
3785,35576,2024-01-30,annual,200
3786,35582,2024-02-29,monthly,20
3787,35605,2024-01-22,monthly,20
3788,35609,2024-05-01,monthly,20
3789,35618,2024-07-13,monthly,20
3790,35624,2024-05-28,annual,200
3791,35631,2024-07-05,monthly,20
3792,35651,2024-02-19,annual,200
