user_id,signup_date,acquisition_channel,country,device_type,user_segment,experiment_group,activated,purchased
469,2024-08-10,paid,UK,mobile,casual,control,False,False
470,2024-02-23,organic,US,desktop,price_sensitive,treatment,False,False
471,2024-02-27,organic,US,mobile,price_sensitive,control,False,False
472,2024-03-07,paid,US,mobile,price_sensitive,control,True,False
473,2024-04-13,organic,US,desktop,casual,control,False,False
474,2024-06-22,paid,US,desktop,price_sensitive,control,False,False
475,2024-01-24,paid,US,desktop,price_sensitive,treatment,False,False
476,2024-04-23,paid,India,mobile,power,control,False,False
477,2024-02-01,referral,US,mobile,power,treatment,False,False
478,2024-06-23,paid,US,mobile,casual,treatment,False,False
479,2024-03-26,paid,India,desktop,power,control,True,False
480,2024-05-30,paid,US,mobile,price_sensitive,treatment,False,False
481,2024-07-12,referral,US,mobile,price_sensitive,control,False,False
482,2024-05-06,organic,US,desktop,price_sensitive,control,False,False
483,2024-06-03,organic,US,desktop,power,treatment,False,False
484,2024-08-21,referral,India,mobile,casual,control,False,False
485,2024-05-09,paid,India,desktop,casual,control,True,True
486,2024-08-05,paid,US,desktop,casual,control,False,False
487,2024-01-17,paid,US,desktop,price_sensitive,treatment,False,False
488,2024-04-13,organic,US,mobile,power,treatment,False,False
489,2024-06-09,paid,US,mobile,price_sensitive,control,False,False
490,2024-05-16,organic,India,mobile,casual,treatment,False,False
491,2024-02-12,paid,US,mobile,power,treatment,False,False
492,2024-06-24,paid,US,desktop,casual,control,False,False
493,2024-02-08,paid,US,mobile,price_sensitive,control,False,False
494,2024-08-08,paid,India,mobile,casual,treatment,False,False
495,2024-06-18,referral,US,mobile,price_sensitive,treatment,False,False
496,2024-01-26,paid,UK,desktop,price_sensitive,control,False,False
497,2024-04-08,referral,US,desktop,price_sensitive,control,False,False
498,2024-02-19,paid,US,desktop,casual,treatment,True,False
499,2024-06-01,paid,UK,desktop,price_sensitive,treatment,True,True
500,2024-05-31,organic,India,mobile,price_sensitive,control,False,False
501,2024-01-13,organic,US,mobile,casual,treatment,False,False
502,2024-02-29,paid,India,desktop,power,treatment,False,False
503,2024-05-14,organic,US,desktop,casual,treatment,False,False
504,2024-02-26,paid,India,desktop,casual,control,False,False
505,2024-02-05,paid,US,desktop,power,control,False,False
506,2024-06-21,referral,UK,mobile,price_sensitive,control,False,False
507,2024-01-20,referral,US,desktop,casual,treatment,True,False
508,2024-03-05,organic,India,mobile,power,treatment,False,False
509,2024-01-08,organic,India,desktop,casual,treatment,False,False
510,2024-08-25,paid,US,mobile,price_sensitive,treatment,False,False
511,2024-05-23,organic,UK,mobile,power,treatment,True,False
512,2024-05-21,organic,US,desktop,casual,control,False,False
513,2024-07-22,referral,US,mobile,price_sensitive,control,False,False
514,2024-04-24,referral,India,desktop,price_sensitive,treatment,True,False
515,2024-08-02,paid,UK,mobile,casual,control,True,False
516,2024-05-22,paid,US,desktop,power,control,True,True
517,2024-04-01,paid,UK,mobile,casual,control,False,False
518,2024-04-07,paid,US,mobile,power,control,False,False
519,2024-03-06,paid,UK,mobile,price_sensitive,treatment,True,False
520,2024-02-01,paid,India,mobile,power,control,False,False
521,2024-08-02,organic,US,desktop,casual,control,True,True
522,2024-07-09,referral,UK,desktop,price_sensitive,control,True,False
523,2024-03-26,paid,US,desktop,power,control,False,False
524,2024-02-20,paid,India,mobile,casual,control,False,False
525,2024-06-01,referral,UK,mobile,power,treatment,False,False
526,2024-07-04,organic,UK,mobile,power,control,False,False
527,2024-03-03,organic,India,mobile,power,control,False,False
528,2024-07-08,referral,US,desktop,power,treatment,False,False
529,2024-05-04,referral,India,mobile,price_sensitive,control,True,False
530,2024-05-29,paid,India,mobile,power,control,False,False
531,2024-02-27,organic,UK,mobile,power,control,False,False
532,2024-02-27,paid,US,mobile,price_sensitive,treatment,True,True
533,2024-03-26,organic,US,mobile,power,treatment,True,False
534,2024-02-18,paid,US,desktop,price_sensitive,treatment,False,False
535,2024-06-28,organic,US,mobile,casual,control,False,False
536,2024-06-18,referral,US,mobile,price_sensitive,control,False,False
537,2024-03-10,paid,US,desktop,power,control,True,False
538,2024-01-15,referral,India,mobile,price_sensitive,control,True,False
539,2024-02-23,organic,US,mobile,casual,control,False,False
540,2024-08-22,organic,India,mobile,casual,treatment,False,False
541,2024-07-06,referral,UK,mobile,power,control,True,True
542,2024-04-10,organic,US,desktop,price_sensitive,control,True,False
543,2024-08-12,paid,US,mobile,price_sensitive,control,False,False
544,2024-01-08,organic,US,mobile,price_sensitive,treatment,False,False
545,2024-02-22,paid,India,mobile,power,control,False,False
546,2024-02-29,organic,India,mobile,price_sensitive,treatment,False,False
547,2024-08-23,paid,US,desktop,price_sensitive,control,False,False
548,2024-04-17,paid,India,desktop,casual,control,True,False
549,2024-01-05,paid,US,desktop,power,treatment,True,True
550,2024-04-12,organic,UK,desktop,price_sensitive,treatment,True,False
551,2024-07-14,paid,US,mobile,power,treatment,False,False
552,2024-01-06,paid,UK,mobile,casual,treatment,False,False
553,2024-04-18,organic,US,mobile,casual,control,False,False
554,2024-08-11,paid,US,desktop,price_sensitive,control,False,False
555,2024-04-25,referral,India,desktop,price_sensitive,control,False,False
556,2024-04-03,organic,US,mobile,power,control,False,False
557,2024-02-16,paid,US,mobile,power,treatment,False,False
558,2024-04-08,paid,India,desktop,price_sensitive,treatment,False,False
559,2024-02-24,organic,US,mobile,power,treatment,False,False
560,2024-06-16,organic,US,mobile,casual,treatment,False,False
561,2024-02-21,paid,US,mobile,casual,treatment,False,False
562,2024-05-23,paid,UK,mobile,casual,treatment,True,False
563,2024-01-13,organic,US,mobile,price_sensitive,treatment,True,False
564,2024-04-23,referral,India,desktop,power,control,True,True
565,2024-05-03,paid,US,desktop,power,control,False,False
566,2024-04-15,organic,US,desktop,casual,treatment,True,False
567,2024-06-06,paid,US,mobile,price_sensitive,treatment,True,False
568,2024-05-26,referral,US,mobile,casual,control,True,False
569,2024-05-24,organic,US,mobile,price_sensitive,control,False,False
570,2024-04-29,paid,US,desktop,casual,treatment,False,False
571,2024-03-03,paid,US,mobile,casual,control,False,False
572,2024-01-19,organic,US,desktop,price_sensitive,treatment,False,False
573,2024-04-01,organic,India,desktop,price_sensitive,treatment,False,False
574,2024-02-27,organic,India,mobile,power,treatment,True,False
575,2024-07-01,organic,US,desktop,price_sensitive,control,False,False
576,2024-03-30,organic,India,mobile,casual,treatment,True,False
577,2024-08-16,referral,UK,desktop,casual,treatment,False,False
578,2024-08-05,referral,UK,mobile,price_sensitive,treatment,True,False
579,2024-04-26,organic,India,mobile,power,control,False,False
580,2024-03-02,paid,US,mobile,casual,control,False,False
581,2024-01-23,organic,US,desktop,casual,control,True,False
582,2024-05-06,organic,US,mobile,power,treatment,True,False
583,2024-05-16,organic,India,mobile,casual,treatment,False,False
584,2024-05-19,organic,US,mobile,price_sensitive,treatment,False,False
585,2024-05-08,referral,US,mobile,price_sensitive,control,False,False
586,2024-02-27,organic,UK,desktop,power,control,False,False
587,2024-05-01,paid,UK,desktop,power,control,False,False
588,2024-01-01,organic,UK,mobile,power,treatment,True,False
589,2024-08-26,organic,US,mobile,price_sensitive,control,True,False
590,2024-02-03,referral,UK,mobile,casual,control,True,False
591,2024-04-05,organic,India,desktop,casual,control,False,False
592,2024-05-05,referral,India,mobile,power,control,False,False
593,2024-04-27,organic,US,mobile,price_sensitive,treatment,False,False
594,2024-02-17,paid,UK,desktop,casual,treatment,True,True
595,2024-03-29,referral,US,mobile,power,treatment,True,True
596,2024-08-19,organic,US,mobile,price_sensitive,treatment,False,False
597,2024-08-24,paid,US,mobile,power,treatment,False,False
598,2024-04-26,paid,India,mobile,price_sensitive,treatment,False,False
599,2024-05-08,organic,India,mobile,price_sensitive,treatment,False,False
600,2024-01-16,paid,UK,desktop,power,control,True,False
601,2024-07-07,organic,US,desktop,price_sensitive,control,True,False
602,2024-08-18,organic,US,mobile,price_sensitive,control,False,False
603,2024-07-10,organic,India,mobile,price_sensitive,control,False,False
604,2024-07-09,referral,US,desktop,casual,control,False,False
605,2024-03-09,organic,US,desktop,casual,treatment,True,True
606,2024-01-22,organic,US,mobile,price_sensitive,control,False,False
607,2024-04-02,paid,India,mobile,price_sensitive,control,True,False
608,2024-07-13,organic,India,desktop,casual,treatment,True,True
609,2024-03-16,paid,US,mobile,power,treatment,True,False
610,2024-06-02,organic,US,mobile,power,treatment,False,False
611,2024-05-23,paid,US,desktop,casual,treatment,True,True
612,2024-06-27,paid,India,mobile,casual,treatment,False,False
613,2024-08-16,organic,India,desktop,power,control,False,False
614,2024-03-26,organic,UK,desktop,casual,treatment,False,False
615,2024-07-03,paid,UK,mobile,power,treatment,False,False
616,2024-01-29,paid,UK,mobile,casual,control,True,True
617,2024-07-24,organic,US,mobile,price_sensitive,control,False,False
618,2024-08-07,organic,India,desktop,power,control,False,False
619,2024-03-09,organic,India,desktop,power,control,False,False
620,2024-02-16,paid,India,mobile,power,control,False,False
621,2024-04-03,referral,UK,mobile,price_sensitive,treatment,False,False
622,2024-08-25,organic,US,mobile,power,treatment,False,False
623,2024-07-08,organic,US,desktop,power,treatment,False,False
624,2024-07-15,organic,US,mobile,casual,control,False,False
625,2024-07-22,organic,US,desktop,casual,treatment,False,False
626,2024-05-23,paid,India,desktop,power,treatment,True,False
627,2024-08-05,referral,US,desktop,casual,control,False,False
628,2024-08-05,organic,India,desktop,power,treatment,False,False
629,2024-06-24,paid,US,desktop,power,control,True,True
630,2024-03-25,organic,UK,desktop,price_sensitive,control,True,False
631,2024-02-08,referral,UK,mobile,power,control,False,False
632,2024-04-09,paid,India,desktop,price_sensitive,control,False,False
633,2024-02-02,organic,US,mobile,power,treatment,False,False
634,2024-08-09,referral,US,desktop,price_sensitive,treatment,True,False
635,2024-04-10,organic,India,desktop,price_sensitive,treatment,True,True
636,2024-01-23,paid,UK,mobile,casual,control,False,False
637,2024-01-10,referral,India,mobile,price_sensitive,treatment,True,False
638,2024-03-09,organic,UK,mobile,power,treatment,False,False
639,2024-04-09,paid,India,mobile,price_sensitive,control,False,False
640,2024-02-03,referral,India,mobile,power,treatment,True,False
641,2024-06-28,referral,India,mobile,price_sensitive,control,False,False
642,2024-08-10,paid,India,mobile,power,treatment,False,False
643,2024-05-17,organic,India,mobile,power,control,False,False
644,2024-05-26,paid,US,mobile,power,treatment,False,False
645,2024-07-04,paid,UK,mobile,power,treatment,True,False
646,2024-04-05,paid,UK,desktop,power,treatment,False,False
647,2024-01-01,referral,India,mobile,power,treatment,False,False
648,2024-03-09,organic,India,mobile,price_sensitive,control,True,False
649,2024-08-24,organic,US,desktop,price_sensitive,control,False,False
650,2024-01-04,paid,UK,mobile,casual,control,True,True
651,2024-01-16,referral,UK,mobile,price_sensitive,treatment,False,False
652,2024-01-24,paid,India,mobile,power,control,True,False
653,2024-03-20,referral,US,mobile,casual,control,True,True
654,2024-01-02,referral,India,desktop,casual,control,True,True
655,2024-08-07,referral,US,mobile,price_sensitive,control,False,False
656,2024-05-07,referral,India,mobile,power,control,False,False
657,2024-06-08,referral,UK,mobile,power,control,False,False
658,2024-08-06,referral,US,mobile,price_sensitive,control,True,True
659,2024-03-24,paid,US,mobile,price_sensitive,control,True,True
660,2024-05-31,organic,US,mobile,price_sensitive,treatment,False,False
661,2024-05-19,organic,US,desktop,price_sensitive,treatment,False,False
662,2024-06-26,organic,US,desktop,price_sensitive,treatment,False,False
663,2024-06-11,organic,India,mobile,power,treatment,True,False
664,2024-05-03,organic,UK,mobile,casual,control,False,False
665,2024-02-02,referral,UK,desktop,power,treatment,False,False
666,2024-06-09,paid,US,mobile,power,treatment,False,False
667,2024-07-07,organic,India,desktop,price_sensitive,treatment,False,False
668,2024-06-27,paid,UK,desktop,power,control,True,False
669,2024-06-19,paid,India,mobile,price_sensitive,treatment,False,False
670,2024-04-10,organic,UK,mobile,casual,control,False,False
671,2024-01-12,referral,UK,desktop,casual,treatment,False,False
672,2024-03-07,organic,US,mobile,price_sensitive,treatment,False,False
673,2024-03-05,paid,UK,mobile,price_sensitive,treatment,True,False
674,2024-06-09,organic,India,desktop,power,control,False,False
675,2024-06-16,paid,US,mobile,casual,treatment,True,False
676,2024-03-14,referral,India,mobile,power,control,True,False
677,2024-02-12,organic,India,mobile,casual,control,False,False
678,2024-02-13,referral,India,desktop,price_sensitive,control,True,False
679,2024-01-29,organic,UK,mobile,price_sensitive,control,False,False
680,2024-05-20,paid,UK,mobile,casual,treatment,False,False
681,2024-01-12,referral,UK,mobile,price_sensitive,control,True,False
682,2024-04-04,referral,US,desktop,casual,control,True,False
683,2024-02-15,organic,UK,desktop,power,treatment,False,False
684,2024-05-09,organic,India,mobile,price_sensitive,control,False,False
685,2024-02-04,paid,UK,desktop,price_sensitive,control,True,False
686,2024-08-02,organic,India,mobile,casual,treatment,True,False
687,2024-03-21,paid,UK,mobile,price_sensitive,control,False,False
688,2024-03-30,paid,US,desktop,casual,control,False,False
689,2024-01-08,paid,UK,mobile,casual,control,False,False
690,2024-04-02,organic,US,mobile,power,treatment,False,False
691,2024-06-02,paid,UK,desktop,power,treatment,True,False
692,2024-07-20,referral,UK,desktop,price_sensitive,control,False,False
693,2024-03-30,paid,US,mobile,casual,treatment,False,False
694,2024-06-10,paid,UK,desktop,price_sensitive,treatment,True,False
695,2024-04-24,organic,UK,desktop,power,treatment,True,False
696,2024-04-14,organic,UK,mobile,casual,treatment,False,False
697,2024-05-14,organic,US,mobile,price_sensitive,treatment,False,False
698,2024-07-14,paid,India,mobile,casual,treatment,False,False
699,2024-02-27,organic,US,mobile,power,control,True,True
700,2024-04-23,paid,US,mobile,power,treatment,False,False
701,2024-08-24,paid,India,desktop,casual,treatment,False,False
